playerID,blocks,oPointsScored,drops,yds_per_att,o_pct,ovd,throwaways,hockeyAssists,yardsReceived,yardsThrown,pulls,yds_per_catch,huck_pct,assists,goals,hucksAttempted,catches,d_pct,turnovers,cluster
kmarshall,1.0,2.75,0.0,5.976984126984127,0.7333333333333333,0.44,0.75,0.0,63.75,69.75,4.0,9.120833333333334,0.5,1.25,0.25,0.5,8.5,0.27450980392156865,0.75,0
kmaurer,0.1,12.3,0.0,4.969546006529702,0.6648648648648648,0.9919354838709677,1.2,1.7,178.1,139.1,0.0,7.28500821634417,0.5555555555555556,2.7,2.6,0.9,26.7,0.3333333333333333,1.2,2
kmccarter,1.7,2.0,0.0,5.376190476190476,0.36363636363636365,0.4166666666666667,1.0,0.2,81.1,38.3,0.2,11.55994671994672,0.6666666666666667,0.5,0.6,0.3,7.9,0.1728395061728395,1.0,0
kmcrae,0.2,9.0,0.2,6.877348990878403,0.625,0.9183673469387755,0.5,1.4,160.7,59.5,0.3,15.60844887955182,0.8333333333333334,1.4,1.6,0.6,10.6,0.1702127659574468,0.7,2
knicholl,0.4,0.6,0.0,5.0,0.6,0.23076923076923078,0.0,0.0,29.4,6.0,0.0,20.666666666666668,0.0,0.6,0.2,0.0,1.4,0.22727272727272727,0.0,4
knorth,0.5,14.55,0.2,7.948706585811848,0.6928571428571428,0.9732441471571907,1.65,2.25,192.65,199.65,0.05,7.3964920231215645,0.6470588235294118,3.45,2.0,1.7,26.1,0.27586206896551724,1.85,3
kobrien,0.0,0.0,0.0,18.225,0.6020587118759417,0.0,0.0,0.2,7.0,24.6,0.2,4.444444444444445,1.0,0.4,0.0,0.4,1.6,0.16666666666666666,0.0,0
kpettitsc,1.375,4.25,0.20833333333333334,6.2736288256134465,0.5828571428571429,0.45132743362831856,1.25,1.0833333333333333,123.45833333333333,102.16666666666667,2.125,7.27558017282282,0.4166666666666667,1.9166666666666667,1.7916666666666667,1.0,16.833333333333332,0.3324396782841823,1.4583333333333333,0
kponzio,0.0,1.0,0.0,2.0,1.0,1.0,0.5,0.0,11.5,5.0,0.0,4.6,0.0,0.0,0.0,0.0,2.5,0.0,0.5,1
kquinlan,0.3333333333333333,14.571428571428571,0.3333333333333333,8.089592371075412,0.6566523605150214,0.9902912621359223,2.0,1.9047619047619047,183.85714285714286,183.95238095238096,0.23809523809523808,8.295582051758165,0.7090909090909091,2.9523809523809526,1.5238095238095237,2.619047619047619,22.666666666666668,0.21428571428571427,2.4285714285714284,3
